application_id,created_at,branch_id,team_id,status
c3b4d1c2-a9ed-482f-bdea-2a0d0a3b2a0f,2025-01-02,2,1,Rejected
3f7855e2-a4de-435d-a182-ef195d0eb5c4,2025-08-16,1,4,Approved
4219c62c-15fb-48d8-9f9d-669f8f7be1cc,2025-01-14,3,2,Approved
e98f5304-d058-4266-ba70-d11a6e6d0f5b,2025-02-13,5,2,Approved
a949047d-fce7-49bb-96b5-0fe9dd47aedf,2025-07-23,5,1,Approved
2d3c81e2-a083-4be0-9a99-c172e594a8eb,2025-09-13,3,2,Rejected
1892cd7c-8817-4bf5-9ee4-2bb06853d4ac,2025-12-13,3,1,Rejected
8e78e331-d5fb-424f-b408-487e6b5ba4a6,2025-05-21,2,5,In Progress
613bdc38-0f5b-4299-bfeb-9ba1986dbda5,2025-04-08,5,1,Approved
a1aeb0b6-163c-48a7-ba56-c37fd9ecdd37,2025-04-01,4,2,Approved
2ec34da8-0906-4d26-8899-d628d3f7cd16,2025-11-20,5,2,Approved
72a80e59-e7a7-4875-b85b-7bb30d606911,2025-09-07,5,5,Approved
fa20cc5b-68be-4cae-8603-39db08e2374b,2025-10-17,2,1,Approved
671e9697-75f2-44e4-96af-0572856e4109,2025-02-13,1,5,Approved
4964c19b-f1cb-4780-bd9a-9207054b83bd,2025-07-03,1,1,Approved
1a3151d9-2b4e-4715-90ef-453bef97be7d,2025-01-16,5,5,In Progress
ee4d0b78-fc98-411d-a0be-221a76ce9ca7,2025-04-25,5,1,In Progress
9529cd8f-f7af-47f5-8d2f-d14d232f179e,2025-07-09,4,5,In Progress
71dd6a20-311b-4fe3-bfee-81477c3da7f8,2025-11-25,4,4,Approved
c692c392-8e5c-4618-8606-edf234cb4a19,2025-10-06,5,3,Approved
fe0a2d9d-d30f-48e7-bacb-dbe1b22c3f20,2025-07-15,5,4,Approved
e258d78f-3715-4a4e-ba87-499d2aaed0dd,2025-12-14,2,4,Approved
5839c6f3-6524-46e7-9fc2-c28c77b48747,2025-01-26,3,4,Approved
7ef87f3d-a88d-416d-bc4a-31173f977f40,2025-04-16,4,2,Approved
d93da948-de71-45e6-b601-e32c4b6762ad,2025-09-30,4,4,In Progress
b92da634-50eb-4b7f-ab0b-c8d84de5d84e,2025-02-10,5,1,Approved
97852111-ae30-4be3-9bb3-e4722685f19c,2025-08-28,2,2,Approved
6edb323c-765a-4c9d-899f-fa73dccbde7b,2025-05-31,5,5,Approved
8139a17a-5ed7-41af-a85d-16509e32bfcd,2025-02-07,5,4,Approved
acedc898-8441-4f78-8f41-3551404f117c,2025-05-05,2,1,Approved
1642eeeb-04f2-4761-8acb-75a548fbed01,2025-12-20,4,3,Approved
868e12a3-be7a-42cb-a007-f064a3dc2bc5,2025-06-16,3,4,Approved
36fc599b-39b7-4052-b1e1-bd7d46d60efe,2025-08-26,4,5,Approved
5d595f6c-2186-4405-ae62-02efccfffc0f,2025-09-29,3,5,In Progress
7ea473da-c686-4e30-9f2a-2d4c1f568305,2025-02-17,1,2,Approved
e7d162dd-6696-4e82-8d8d-b7509c282561,2025-08-19,2,2,Approved
7ed3b41e-65c7-452f-9660-afc0106718ba,2025-03-30,1,1,Approved
16312607-1ca9-49d5-9eac-d6c0a1825801,2025-01-21,4,4,Approved
9473d20d-e2c9-4eac-90b5-c216085dbd52,2025-06-17,5,2,Approved
c5bc5b40-df2b-4c1c-aaab-cc6aa5428edb,2025-12-11,3,5,Approved
90661b6b-9ef7-4b78-baf2-9e321748520b,2025-12-04,2,3,Approved
85a0c0e4-998b-4a69-98b3-2dd1222e450a,2025-07-08,5,5,Approved
f25cccf2-6b23-459d-b251-613f9241d2b0,2025-10-04,1,4,Approved
3094f931-410c-4628-8d56-0f238793e310,2025-11-03,2,1,In Progress
24f2a13f-9437-456c-a511-2a05fe3d2a6a,2025-03-02,4,2,Approved
b2a51a8c-3971-43d9-a08d-f557ffc79934,2025-08-05,1,3,Approved
b169c69c-89b5-4767-a5e8-13a9a3790e00,2025-12-15,2,4,Approved
f9529900-c5d8-4980-9568-4a5432f13f21,2025-08-06,5,5,Approved
d34ff83b-a862-4160-9d0a-811f140210df,2025-03-19,4,5,In Progress
78697487-1c2d-4432-a6fb-bd8345b568f2,2025-05-07,1,5,In Progress
18d831be-23ec-4a96-b561-5ffc3f14f2fd,2025-08-22,2,2,Approved
f1165189-11bf-42a5-b61d-aa9f9b04ef36,2025-04-18,5,2,Approved
3aafb7a0-87ef-41f5-bfe4-b10dfb14acc3,2025-10-10,2,2,Approved
3cfc9205-1564-4d20-acd8-4c4afd3eb71b,2025-08-25,4,3,In Progress
fe64b79a-1aa6-4058-b6cf-ad7a748f9de2,2025-02-27,4,5,Approved
a31bd914-46ac-4496-a30a-b8b74a98a8e4,2025-03-14,5,2,Approved
6f9cf600-b781-4c9b-a1da-1fa872854a67,2025-06-18,5,1,In Progress
fc217fea-e4a3-47c4-be19-3a9b7946937f,2025-10-09,1,5,Approved
def01ed6-c590-46dc-bef8-d7463aa106aa,2025-08-18,2,4,Approved
91cf7693-cc7e-474e-9f46-9d0d1f2d900e,2025-03-09,2,5,Approved
0982bf8a-d991-4b0e-95c5-e128aa14e9f5,2025-10-11,4,5,In Progress
bb7fcc31-0d48-4ad2-a838-57d61166bf36,2025-03-13,1,2,Approved
d56ef626-b77b-48e7-b38c-e906cd18b9ad,2025-04-23,5,2,Approved
a5f2f5ea-8f59-4385-902b-5bdc10e39098,2025-02-15,2,1,Approved
afcfd148-8758-42a2-a5a2-fa5f69ee8602,2025-12-08,3,4,In Progress
3771daef-8388-4202-9bb2-c0a78b003be3,2025-12-10,2,1,Approved
71977cda-8f9d-4385-bb39-68dc214f692c,2025-04-16,4,4,Approved
ea1c7986-5929-4ea0-83e3-28e584460517,2025-12-20,1,5,Approved
7a070b12-a4fa-4773-a97d-0b575543e4ae,2025-04-19,1,2,Approved
02103aeb-ba8b-461d-8a5d-08f110afa72f,2025-12-25,4,3,Approved
01aa291e-819a-403e-9e6f-5aa158fa6825,2025-01-06,4,5,In Progress
4c8d26d7-26e5-4c33-b2b9-62e26328ea9f,2025-11-11,5,5,Approved
fdd1cb62-6c42-4ffc-afa3-9d23c28cbe45,2025-11-28,5,1,Approved
d31e732d-d3c5-4386-92aa-3cc5f7c67b09,2025-02-23,1,3,Approved
0284fa3a-7847-4c36-8fc2-df807f6556e6,2025-11-10,2,4,Rejected
bfb14584-1aca-40f1-a986-c49fa192b1bb,2025-08-09,1,2,Approved
0b2b4b82-cba1-4742-a975-570536dc38b5,2025-04-24,1,3,Approved
b5e323e0-76c1-48d7-be3b-268d8db505c4,2025-04-24,5,3,Approved
7b2bd822-48fc-489f-94a9-c0892a6428a8,2025-12-20,3,1,In Progress
8c83befd-6d6d-4ab2-ac6b-903933de7fd9,2025-07-10,3,3,In Progress
eccee2fe-9d39-4842-848f-e6b38e6a599c,2025-03-16,1,4,Approved
afb5c3c6-af1b-4d2e-b39a-93f2c117c630,2025-08-08,1,2,In Progress
ecd76a91-0205-4a71-9c1e-908f335f21e0,2025-03-02,5,3,Approved
877dde79-0c41-4185-9f32-462bc02283d5,2025-04-16,3,2,Rejected
59911080-902b-40aa-9e49-4d8c627bc6ff,2025-09-20,5,4,Rejected
99942fa7-75ea-4b2c-af90-ad1ee908d0f6,2025-09-19,2,3,Approved
4171cf69-786e-4605-b695-80beefd935ba,2025-01-22,3,4,In Progress
bb911465-3525-49e3-9f0e-4d6213c887be,2025-11-29,2,2,In Progress
78ad2785-0265-4627-b5f1-f3a57e3b6063,2025-07-31,5,1,Approved
1c45cb94-5a4d-40f7-b2ff-04e4d485045c,2025-12-07,5,3,In Progress
4ab177a2-a2d0-4b92-aab2-3c5b7da72720,2025-07-18,1,5,Approved
9ca42ef5-c563-4901-b675-a7707af38cd9,2025-07-22,5,4,In Progress
0fe67b8b-f8d4-4dbe-b9c0-9fc97af36ab4,2025-07-14,5,4,Approved
90bcbe44-37e3-4154-8a3f-c80464065fc4,2025-10-05,5,1,Approved
c9c25268-6107-402e-8eb9-1ad35dd945a7,2025-12-28,3,3,Rejected
9367b22c-5ea6-42bd-9c1e-8057cfff1919,2025-03-10,2,2,Rejected
a8cea741-38b3-4c63-8e6b-ae32e9578e53,2025-12-13,4,2,Rejected
dc7648fa-bddc-48c6-bc5f-f83a8c76d0fa,2025-01-12,3,3,Approved
e5673329-6386-439f-800d-02b6c7ae14c9,2025-05-13,3,2,Approved
ca5c2c91-4e0b-435a-ba9a-3af31bc3422c,2025-09-24,4,2,Rejected
ecf97a82-b46d-4ff1-b5b4-21e7f0d2a8a9,2025-10-17,2,5,Approved
0205db91-9778-42c2-9659-5847e6608b38,2025-03-28,3,3,Rejected
8e37e5a9-cc07-4557-b700-1677585fe58e,2025-05-05,4,1,In Progress
164fcd90-1ea1-4aab-a13a-60616799139d,2025-10-13,3,5,In Progress
91fb10b2-5e3f-4fa5-b7b5-1520e2b74fc6,2025-02-02,2,5,In Progress
6d029c54-9fcb-456e-a52c-e272f5f60e1a,2025-02-22,3,5,Rejected
855c7a8c-6e1c-4534-82c3-1ef3d7482b4c,2025-09-01,4,1,Approved
5e940faf-b1fd-4669-9db9-fbcf491b094d,2025-06-24,4,5,Approved
6f18f493-b569-48af-ad78-fbee40b490e7,2025-01-04,5,3,Approved
acce48be-af8c-45d1-8693-8a3e60bd0191,2025-03-04,4,1,Approved
60192834-1d36-4680-9b41-82c6bf277ac9,2025-12-27,2,5,In Progress
879b1607-6357-4254-91ef-40324e80416d,2025-04-17,4,1,In Progress
7f59129e-3663-426a-bf1c-26d2a6e02b23,2025-06-23,1,3,Rejected
33a5fe8a-4bfe-4f3d-9e97-5bda634498e3,2025-05-20,1,4,Approved
edc55d5b-a776-45c4-937f-e36e1133581e,2025-11-23,1,5,In Progress
c7ccbcfe-4697-4949-b61c-5f80be2ab6c4,2025-01-28,2,1,Approved
b269b3e1-1936-408f-ad34-c41964d1c358,2025-03-01,4,2,Rejected
c5402646-64a4-49c9-ad46-66fc5948b3f7,2025-10-04,3,2,Approved
b5716c8a-b314-44ad-8f65-f241f292cbe6,2025-11-04,1,4,In Progress
0b10ef20-fd12-404b-ae9a-19dd4f8a7c0b,2025-03-11,2,4,Rejected
fe7991da-7980-4502-ad17-5d2c7dc54c51,2025-07-10,1,5,Rejected
23e6d491-b3ef-4c58-ac74-43e121490f1a,2025-01-13,5,1,Approved
f0118d68-0c01-4c4a-a9cc-04558c43c71c,2025-06-02,2,4,Rejected
09250f78-9065-4159-a2ea-a7d00e6290f2,2025-01-21,5,4,Approved
57a60307-d32b-453f-b896-bc9acc5cab08,2025-01-25,4,1,Approved
c6504ccb-dc67-4122-8c22-c39093fc5d88,2025-11-30,2,2,Rejected
509def09-333c-4094-adc7-7b3ca897304a,2025-09-01,4,3,Approved
c6b61dec-e93f-4435-b9c4-9f95044279a7,2025-03-26,3,2,Approved
cffd2750-1f9e-49f5-9201-26d38b3c1c80,2025-08-15,3,3,Approved
1f345cbd-0b26-404e-ae16-09641baca602,2025-04-07,2,2,In Progress
bd41a36a-c4de-41be-bca6-75ce136890a0,2025-05-13,4,4,Approved
affc44f7-f3b3-43b5-9a52-aa78e95131c2,2025-01-17,4,1,In Progress
dc0eebaa-483f-4b1e-b0f1-22360d80cc68,2025-09-02,2,4,Rejected
c41669e2-722a-43c5-9482-97ed11d3f5d1,2025-01-15,4,4,Approved
b6ff37fd-51fe-47cd-abe4-e24bd20f12d1,2025-12-15,3,2,Approved
473353fa-c723-4367-aebb-060246fb69d3,2025-09-01,2,2,Approved
efc0c2e3-43ce-4f73-83fa-0cbb40b87dcc,2025-12-15,2,3,Rejected
45d61fe4-9e02-4aca-8185-c62a1965a4f3,2025-08-07,4,3,Approved
d1b1652e-581f-4598-bc08-817f3294c992,2025-10-04,4,4,Approved
e5393e14-04bb-402b-b51e-7a54947ab931,2025-04-22,4,5,Rejected
72326788-fe49-4d02-a427-b277959835d6,2025-08-18,5,1,Rejected
4709539c-ae0c-4acc-80f5-18d7645a3006,2025-01-21,1,1,Rejected
1f47a57a-3d3b-4556-95ca-e1a83a2691d4,2025-03-23,5,2,In Progress
a3a385c1-e090-422d-85ac-e64c87a5e253,2025-04-20,3,1,In Progress
0b1ff687-6c48-4aa2-95dd-e035d03556c4,2025-09-22,3,1,In Progress
172ba3aa-3822-45ef-84da-57f7e1883cbc,2025-02-26,4,2,Approved
233c4db7-12fc-4be1-a844-31841aac09f2,2025-06-23,2,1,In Progress
64ebc286-658c-4e19-80b2-550a9578f175,2025-03-11,3,5,Approved
06a3414a-0bea-437b-887d-69782be374ff,2025-12-19,2,1,Approved
27bb8724-0d6b-4268-92d2-c63675b5989c,2025-04-12,4,5,Approved
3047ee36-8575-4815-8890-e7abf66fa950,2025-01-26,1,2,Rejected
d5d1e008-b00d-4d1d-9680-cb2422261378,2025-11-26,1,4,Rejected
058afda6-818b-48d0-9d93-dcbf74464839,2025-03-01,2,5,Approved
7e115021-dece-4f63-978f-25c19d95b71a,2025-09-01,3,4,Rejected
18865b01-aed8-49b4-9e06-262f093b4d8d,2025-11-26,5,1,In Progress
27739a3c-bdd4-4d3a-a03b-99f1d8baa0d1,2025-06-30,4,1,Approved
f2aeacb4-4b43-4d60-8f1c-8fd0ada37c58,2025-08-16,2,5,Approved
bafc6d7f-f89d-433f-aa45-8850363d1500,2025-01-30,4,2,Rejected
a61290bc-18c1-4e29-b686-cd44328e2880,2025-06-20,3,4,Rejected
2cf5c46a-71bb-416f-86fc-ca05ac203a88,2025-04-17,5,5,Approved
caf12460-06de-498b-bbbf-0db5d63ee4b0,2025-01-03,2,5,Rejected
081998eb-2b4d-4cd4-b91a-4aef15615a25,2025-09-23,3,4,Approved
80890200-0f8f-4999-98c4-7b3223aac44a,2025-01-09,4,3,Approved
66c6febe-1e7e-436e-be36-fa7fe4beb844,2025-08-21,3,5,Approved
2c56eab7-48a0-4b8a-85fd-68629f855697,2025-09-19,2,2,Rejected
1c27f03b-97e9-4ed8-a417-c2874932c810,2025-09-18,4,5,Approved
deeb9312-43d8-4d28-94f7-df0813e8ed6f,2025-02-26,5,3,Rejected
be7aad6b-4563-4765-823a-890c42385682,2025-10-21,3,5,Approved
51b7e479-e163-462f-a970-d387df240c1f,2025-08-19,5,5,Approved
1008bb5f-5b4e-4536-be0a-09b5b198d07a,2025-11-03,1,1,Approved
d820fcfe-609c-4299-b783-044e0038fb67,2025-01-29,2,5,Approved
5a17b56e-80a7-453c-8074-7fbd4be35173,2025-09-27,1,1,Approved
400e29b6-d350-4f04-84ff-b3377f6ec4a0,2025-12-21,1,4,Approved
6ee12aa7-1904-4349-b5b2-3bb7bec822f4,2025-10-01,4,5,Approved
b01f92f4-3c6c-4247-84cd-7b4ca5f62b0e,2025-07-01,5,5,Approved
e058a21f-21fc-4d48-803c-61b1c9fc133d,2025-07-05,5,4,Approved
03247472-f5ac-47cb-a48a-d18380e4c88d,2025-04-30,3,4,Approved
67678d1c-0d48-4a32-87bf-879de02f2694,2025-08-26,3,2,Approved
5f9c33be-eba7-4465-9f48-2590c5d8be6a,2025-03-05,3,4,Approved
679e582c-f171-430b-9c63-2747de67f97a,2025-07-16,4,5,In Progress
22a5da61-782c-46f9-a137-5514afd54d55,2025-12-15,4,5,Rejected
7b4c8d15-ac1c-42b5-be54-a9b672beef10,2025-12-04,1,1,Approved
89ded562-3da3-4e7f-9d61-3dc070623613,2025-03-21,1,3,Approved
d3b114b2-78fa-40fb-8fb0-c1da0d7fe05a,2025-05-19,3,3,Approved
900f0c48-f554-4370-8970-2a87e12b9dd0,2025-08-02,3,2,Rejected
28db7d3a-8f40-4804-97b2-703480cb0436,2025-01-29,3,3,Approved
ae08c117-91c3-4268-8cb0-e49bfcea0311,2025-12-12,5,1,In Progress
db6e774f-af4f-4e10-9113-d95ccf9d3641,2025-09-24,3,1,In Progress
0e713a0e-6d82-423e-9e68-ac338407352f,2025-08-01,3,3,Approved
26cf73c0-3b37-4da5-8c7e-2c2932384b9c,2025-09-18,1,2,Rejected
b34846f4-6da4-4592-bb6c-d5ac34f376fd,2025-12-08,5,5,Approved
4702e4b5-8b34-4725-b44a-04b7b4b7b746,2025-03-16,4,1,Approved
bbc8b5f0-f330-4ac7-873d-a15baf5a11a9,2025-11-15,5,3,Approved
3ecb5d4e-3b35-4bb2-9c49-11a1570599d5,2025-03-17,3,3,In Progress
056b72e1-5718-427f-8b8e-c3d73d57a64f,2025-11-01,5,1,Approved
5fcaa870-832a-4168-a5ef-847f0a6b2c51,2025-11-14,3,2,In Progress
debb222c-d1b9-4940-9a3a-0bba8ae0de32,2025-05-28,2,4,Approved
76973bb2-5cbd-4d5f-bb81-562824efe410,2025-05-20,5,1,In Progress
2036e9d4-b518-4c07-8bd4-41defe874c8a,2025-05-16,3,1,In Progress
fe94263c-883c-423e-a74c-dc9ed2734bfd,2025-12-20,3,3,In Progress
075279ec-3e02-48a0-907c-090782a69b68,2025-04-29,3,3,Approved
c8ca8f21-badf-4ece-9f31-36ee7df332be,2025-10-03,4,5,Rejected
b8df12cc-7d87-43f1-9c9b-b7c81a64afcd,2025-07-12,4,1,Approved
22bd93c1-4223-42dd-bd5d-0272efbce352,2025-06-20,1,4,Rejected
15a8861b-a0e7-4a1b-95ae-8268aaf046ce,2025-06-11,1,2,Approved
97d79c2a-4ce9-4619-adbe-01640b62e6ef,2025-09-30,5,2,Approved
43382182-ded6-48fd-9e19-8514d57de2dd,2025-05-17,3,2,Approved
6d0dea25-c50c-4308-9e59-f3ed5bd4af19,2025-11-07,1,3,Rejected
1ee9fff2-bd21-44bd-9214-e5bf057434f6,2025-04-03,1,4,Approved
af333b0f-a718-4299-b767-43eccbfc8f53,2025-12-12,4,1,In Progress
f7a1368c-269c-4b6c-90fe-898e91f90dad,2025-09-15,1,4,Approved
04fbdde3-1b6f-48a3-9aef-a910b0f84c4f,2025-04-08,5,5,Approved
e3496467-358d-4866-9dd5-42dae7938f71,2025-01-02,4,1,Approved
2107e570-56d1-4c15-a398-1cedc602b9d1,2025-05-04,4,5,Approved
f9c4d44a-a0f2-4900-b5a9-31ddeeacbfbd,2025-05-04,1,5,Approved
7b487d7a-d906-4370-a3af-ca0fc89205fb,2025-04-13,2,4,Approved
bdf9bd26-af3f-4e2a-af75-3c2c241490a2,2025-03-02,4,4,Approved
34f249c1-477a-456e-9985-ecd81a8dfe88,2025-04-07,5,2,Approved
3829fd53-d57d-471e-a1a0-5585a9b93e1d,2025-09-19,2,3,Approved
8b2c2fba-70f9-487a-b17e-68ab96495008,2025-12-20,2,1,Approved
6dcf14a2-06db-43f4-af20-8759562587ae,2025-04-24,4,4,Approved
ed47f75d-a092-4060-bfa7-a11cc85814c0,2025-08-04,2,2,In Progress
a1fc7177-95db-4dc1-84b0-8b9b5a15f2cd,2025-10-19,3,1,Approved
47c3cb80-c630-44b9-bce1-6ccea55f9b58,2025-05-04,3,3,In Progress
67ee0143-89cf-4621-967a-fc4cfe1f5e82,2025-08-31,5,1,In Progress
1a38b163-6f01-435a-8363-1ca265ab37c7,2025-08-16,5,3,Approved
0f43d4fc-c824-4e7d-8490-daabaeb7aa51,2025-12-10,5,4,Approved
f731ec8e-a6d4-42e8-a2cb-d2fec0d80b92,2025-06-26,3,4,In Progress
ecdbb6f9-14b8-4c41-80b0-61d8b69c58fd,2025-03-14,1,5,Approved
fbc7eeb6-4720-4bd3-a185-54b5d093fec9,2025-10-19,2,2,Rejected
ff195f22-02c8-42f7-9db0-3e5c994acb17,2025-03-03,1,5,Rejected
d3e6d93f-903c-459d-8c25-a61ccfa6f1e9,2025-05-17,3,1,In Progress
b79cb231-d0ba-438f-ae3d-e2c1a7a2de2a,2025-02-21,5,5,Approved
d3588bcd-eed7-4df4-8a7e-c8a64d98fbcb,2025-08-25,2,3,Approved
65e9ffe1-658e-4c4e-8122-2e45b353736a,2025-06-04,2,5,Approved
45967033-19d5-4bff-9b20-348ffbf66a7c,2025-10-23,3,3,Approved
cecbd29d-9adf-41bd-8d9c-be9ac304b3e2,2025-01-19,3,5,Approved
a2703880-7338-4019-ad1a-4b712672102f,2025-03-02,5,4,Approved
743bffde-2fd2-47a6-9293-6c0e36973ca9,2025-07-09,4,4,Approved
9a4f9104-d2a6-47bb-956a-365711a48b4e,2025-11-18,2,3,In Progress
12173566-2a30-474f-b7e4-ca2d69706afe,2025-07-21,3,3,Approved
960dcd57-f5f7-4e52-8edd-d2bb1bad14a3,2025-06-20,3,3,Approved
bf8b3f3d-ba13-435e-81f1-963131b681e9,2025-01-04,1,5,In Progress
3e4cd60a-9e3e-464f-83a8-17a2a348acc5,2025-11-22,4,2,Rejected
e169b591-3dc1-49fb-9045-e73e65554f8b,2025-10-20,4,1,Approved
daa6bfbd-2ac0-4080-9b68-184cc2e1b4da,2025-04-16,5,5,In Progress
4c79b036-b046-4aa3-a859-7dc4f36312e6,2025-03-07,1,5,Rejected
179f6a96-0f23-4c70-8135-f27def5c9127,2025-12-10,5,1,Approved
50d56786-9bb4-4f74-979c-d836e1630c9d,2025-11-22,2,3,Approved
53741ab8-227f-47a4-b14c-d19652e63c6b,2025-07-15,3,4,Approved
80942034-a2fd-4e37-b257-e0356dc4d4ac,2025-08-12,4,5,Approved
87b97e76-1448-48fc-935f-bc2d99a107be,2025-05-17,5,1,Approved
b27bed11-739b-4f30-a1a0-1e7925e1457d,2025-09-20,5,4,Approved
df9f2e49-a6b6-4cce-ae66-1b3396c49adf,2025-11-19,4,5,Approved
ef7337f6-29fd-4234-90f2-1ab84ed8a06f,2025-03-10,1,1,Approved
431f6659-10ee-40f7-bd22-8a3db3c77f90,2025-05-02,5,3,Approved
090a800a-639c-4e5d-9780-3d1cd49e6f86,2025-05-28,2,4,Approved
6e10739a-8c71-4120-83e0-723c96ad9d25,2025-07-12,3,2,In Progress
99869658-9b6b-4cb7-a8f9-d78fd37d1a2f,2025-03-09,2,3,Approved
badd0100-112d-4dd4-b105-20d45aeccffd,2025-02-16,1,3,Approved
8eb5a8c6-331d-43c6-a5cd-f767a0d21215,2025-02-22,5,4,Rejected
8ee029b5-6a19-49ea-ab88-4b7c1144b85b,2025-04-14,5,1,Approved
6690710c-c009-424d-932b-011a49bf3fc5,2025-04-28,3,5,Approved
c3e5dcc1-0193-4327-8b1c-192bdc5a0148,2025-05-06,2,5,Approved
b48f22b2-0c07-465c-a864-64e5bc9c1db7,2025-03-19,1,1,Approved
41ec48e8-33be-4f8a-b62e-ae67bcb11a20,2025-12-06,3,4,Approved
860a2be8-cb65-431a-98d8-1e00e1eda06c,2025-08-23,5,5,Approved
d1747716-40b2-47dd-836a-47e4f85da60b,2025-01-14,2,4,Approved
e6084cbf-f894-4594-b25d-724a3cb78b2c,2025-08-31,4,3,Approved
e7df7130-d797-4782-8ec7-01c2b9c41ea2,2025-08-23,1,5,Approved
17f3e608-4f1a-4314-bffc-8000a37138c2,2025-12-19,5,5,Approved
8380a805-17e3-406f-afce-1bbe2582b91c,2025-06-28,3,4,Approved
18391d51-7948-4f71-8d04-01f7c47f3706,2025-05-01,3,5,In Progress
2ac93a06-9e32-46d3-b35f-427739ae5356,2025-06-11,1,1,Approved
4f4f30fa-14f2-412c-b9ba-5854448ada53,2025-11-19,1,1,Rejected
86e9327d-9fcc-4841-81a4-78104623af47,2025-01-25,3,1,Rejected
9753c811-fe55-4860-a594-fa5faa2e40a3,2025-03-29,5,2,In Progress
718a2b75-03c7-4fc1-8c53-a3b56ea1ee33,2025-01-31,4,4,Approved
7cc99e85-3c33-4828-8fd9-96f044d920b2,2025-02-16,4,3,Approved
c056e620-830d-4c69-bf21-3403c284ce5d,2025-03-09,1,1,In Progress
cdb0f93c-093c-4ba0-b3cd-36bf28654893,2025-07-26,3,1,Approved
03726482-1026-4ab5-b6c4-125804f7cca8,2025-11-13,1,4,Rejected
530cb7d2-9885-460c-aeb5-034299daa102,2025-10-16,2,2,Rejected
a5dd958c-914c-40e1-88fc-e26a80c80201,2025-12-29,2,3,In Progress
070f7e6f-e290-45fd-b9d6-a391172713e7,2025-12-20,5,5,In Progress
cd677cb3-ae81-490a-80b6-011e97754e4e,2025-05-08,4,5,Approved
840f787d-be30-44a3-be89-9fc35a4934ce,2025-07-25,1,3,Approved
a390bb70-c72d-4c66-92ba-9c9fecfb9a60,2025-03-28,5,5,Rejected
6587cc66-8b05-40bb-be73-562fbb335263,2025-06-20,2,4,Rejected
5658a555-50a9-4a28-bf51-0d0099e88367,2025-03-22,1,3,In Progress
74dd7a7d-30b0-49bb-9262-1f4b29b11326,2025-03-02,5,3,Rejected
d538251b-ee9a-477e-b6b2-c38f452efa94,2025-01-21,2,4,Rejected
e854b660-35f4-47ae-94a8-247bf626514c,2025-06-23,5,3,Approved
c87de357-5427-477a-aba8-a609eec02dde,2025-09-05,1,5,Approved
c9223ea5-080b-4a7b-bad5-597e5ecf0076,2025-05-15,1,5,Approved
4c6d8013-20aa-405a-aea4-3c0793692521,2025-11-23,4,4,In Progress
b6675246-46c0-4d46-a0d8-bec00ba1cf9a,2025-06-17,4,3,Approved
2623199b-aa2b-4345-bf07-c3309bde7794,2025-12-17,2,1,In Progress
cad955c4-ea00-4fe8-b174-c688e03fe794,2025-07-06,4,5,Approved
83c0b885-13cf-48ad-8a65-8eb9556a4878,2025-02-04,4,2,Approved
c0c184a5-243a-47fd-828c-3f50a99f63a8,2025-10-02,3,1,Approved
0cc6680c-8dad-427a-acf8-2f235532c661,2025-07-10,2,2,In Progress
3e11c11d-1616-4948-a517-bed015200be4,2025-04-16,4,4,Approved
de35ac5a-6016-44cf-b3f8-f8f94a37dfe6,2025-02-18,5,4,Approved
6d5bf3e2-3cb0-45dd-ade9-bc572f4b6df6,2025-04-19,4,1,Approved
7f92345d-98f8-4784-96e3-20fd98a69f8f,2025-08-31,1,4,Rejected
78925fa2-596c-4958-8c5e-9b102cdaf87b,2025-08-19,3,5,Rejected
f21cb88c-8676-4dae-9877-f6483ab99309,2025-08-11,5,4,Approved
5b31c8bc-8a1e-4012-be47-e9354db69407,2025-06-04,5,1,In Progress
7daf4c52-ffa7-4358-a421-47ce9eb576d6,2025-12-06,4,1,In Progress
54ed7ea3-2690-4819-8291-8f03912f9085,2025-01-09,2,5,Rejected
a220d46a-1eec-4b0c-803d-def22e4ce298,2025-03-19,2,1,Approved
aa40437d-10a4-487a-aaba-d7258a05c830,2025-12-07,4,1,Approved
c748a239-f210-4843-8ab2-79d7679cda49,2025-06-26,3,2,In Progress
9c9d047d-083e-43f9-a77c-1233ca8c27dc,2025-05-02,2,4,Rejected
fb34321f-c86f-4057-8ee4-0a40a3280dad,2025-10-01,2,4,Approved
5ed421f1-e7b0-446e-8b90-8181d6f57605,2025-01-26,4,2,Approved
4bde5d2c-2cdb-4432-9f8d-805cc642bdfd,2025-06-11,5,3,Approved
628697b5-899b-43bb-97ff-4a0048d04c64,2025-08-12,3,5,In Progress
67eef398-a415-4879-9351-46f98458e886,2025-02-01,4,2,Approved
daf96635-67b7-48d5-8cef-90161faa84d6,2025-06-11,5,1,Approved
cefe3589-5053-4585-a584-84f604d6d448,2025-07-05,5,5,Rejected
986906b2-ce28-4c52-83d2-dfa47a4c56ce,2025-09-14,4,4,Approved
52978c47-d12f-4d6e-8888-174dcfa6b77d,2025-08-23,4,1,Approved
3de4c41a-647a-42dc-8624-2632361f792f,2025-07-26,3,1,In Progress
b508c32e-d5bc-4cf8-8afa-a439c67fc12f,2025-04-07,5,5,Approved
d41530a6-8e76-4f46-8c50-0cd7104de3a3,2025-06-11,5,5,Approved
c31f26a4-0a9b-4657-ae14-a94f4dabb1b3,2025-02-24,1,3,Approved
99aef78b-3f1a-480f-a519-eca6b6cd77d3,2025-04-19,1,4,In Progress
