event_id,application_id,event_type,stage,event_timestamp,team_id,branch_id,status
b69110a9-3d5f-44b2-9395-13940b8478f4,5f7a7603-173f-4a4b-9199-26b02df016ac,Started,Approval,2025-10-15 12:00:00,4,4,Started
957d82b7-993e-4fb6-b49e-9947a160d934,5f7a7603-173f-4a4b-9199-26b02df016ac,Completed,Approval,2025-10-15 23:00:00,4,4,Completed
038734d4-ff02-4d2a-8e87-925b67a7ef9f,5f7a7603-173f-4a4b-9199-26b02df016ac,Started,Disbursement,2025-10-16 05:00:00,5,4,Started
9e3f39b1-39bb-4531-ae4a-44a98fc22537,5f7a7603-173f-4a4b-9199-26b02df016ac,Completed,Disbursement,2025-10-16 15:00:00,5,4,Completed
eb736992-bdd3-4b4d-a8d3-4494139d5f4f,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Started,Application Submitted,2025-08-22 00:00:00,1,3,Started
11b15443-ff21-42b2-b624-990702fa0592,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Completed,Application Submitted,2025-08-22 07:00:00,1,3,Completed
c3560f35-a3e9-4e9e-bc35-0c0e4809148d,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Started,Document Verification,2025-08-22 15:00:00,2,3,Started
22ab39d4-810f-4e39-8d72-e44006041813,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Completed,Document Verification,2025-08-23 04:00:00,2,3,Completed
8e5cbbab-1801-400c-8889-45cc19ac805e,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Started,Credit Assessment,2025-08-23 15:00:00,3,3,Started
776c4095-409e-42a4-9dd6-797cf7802346,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Completed,Credit Assessment,2025-08-25 09:00:00,3,3,Completed
534871f5-abb6-4737-98ec-584ccd70327a,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Started,Approval,2025-08-26 02:00:00,4,3,Started
b5ba65f0-5087-43bd-9c38-dd73007e9f1b,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Completed,Approval,2025-08-26 06:00:00,4,3,Completed
31202506-3236-46b8-9ce8-53282ac1650a,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Started,Disbursement,2025-08-26 09:00:00,5,3,Started
53937f69-56be-4759-84f3-03f96aefbb77,99561838-ed6c-411e-a8a7-b8ab0cbd512f,Completed,Disbursement,2025-08-26 14:00:00,5,3,Completed
2475616e-fd7d-40e1-a2df-067eef36e150,67306cb3-54f3-4264-a8b2-c687927af439,Started,Application Submitted,2025-02-15 00:00:00,1,1,Started
517796c9-59de-4751-a388-004fb829cf61,67306cb3-54f3-4264-a8b2-c687927af439,Completed,Application Submitted,2025-02-15 07:00:00,1,1,Completed
31a6426d-285c-4203-928b-66c21d9435b8,67306cb3-54f3-4264-a8b2-c687927af439,Started,Document Verification,2025-02-15 10:00:00,2,1,Started
8283f4ed-be03-402f-83fd-d7e1461b5623,67306cb3-54f3-4264-a8b2-c687927af439,Completed,Document Verification,2025-02-15 23:00:00,2,1,Completed
cdfad066-c0b6-455b-a5c5-25b4c085be6b,67306cb3-54f3-4264-a8b2-c687927af439,Started,Credit Assessment,2025-02-16 05:00:00,3,1,Started
c6600bd0-35ca-416c-9fd7-000d3181ff4c,67306cb3-54f3-4264-a8b2-c687927af439,Completed,Credit Assessment,2025-02-16 12:00:00,3,1,Completed
c957d07f-23e6-4ad8-8f53-58a5304481c7,67306cb3-54f3-4264-a8b2-c687927af439,Started,Approval,2025-02-16 16:00:00,4,1,Started
ddaf884f-18ef-4f90-ba81-8ef7c0fbf32f,67306cb3-54f3-4264-a8b2-c687927af439,Completed,Approval,2025-02-17 00:00:00,4,1,Completed
65c3e8af-de27-4a8c-9b9f-8fc298cb69a6,67306cb3-54f3-4264-a8b2-c687927af439,Started,Disbursement,2025-02-17 07:00:00,5,1,Started
da955ec1-8d0b-42a8-b6d6-f58f31a782b9,67306cb3-54f3-4264-a8b2-c687927af439,Completed,Disbursement,2025-02-17 11:00:00,5,1,Completed
7b0a95d6-90f1-4c27-b962-6fb1c3aa5c94,f45c0182-1c87-45cf-801a-8b7028598dd3,Started,Application Submitted,2025-03-05 00:00:00,1,2,Started
f930ec6a-4bc8-43f3-bb5f-824cea97e349,f45c0182-1c87-45cf-801a-8b7028598dd3,Completed,Application Submitted,2025-03-05 09:00:00,1,2,Completed
7d854302-e41c-41cc-92c9-5794871705b3,f45c0182-1c87-45cf-801a-8b7028598dd3,Started,Document Verification,2025-03-05 12:00:00,2,2,Started
92138ac0-ad3c-4534-a109-43da8089e8c4,f45c0182-1c87-45cf-801a-8b7028598dd3,Completed,Document Verification,2025-03-05 22:00:00,2,2,Completed
713da7ff-dd75-4eaa-9116-42141e61cfa5,f45c0182-1c87-45cf-801a-8b7028598dd3,Started,Credit Assessment,2025-03-06 05:00:00,3,2,Started
89098306-2a94-4466-bdf4-22b09602263b,f45c0182-1c87-45cf-801a-8b7028598dd3,Completed,Credit Assessment,2025-03-06 16:00:00,3,2,Completed
dfeec5a1-4552-43e3-aee1-ba8283bf2683,f45c0182-1c87-45cf-801a-8b7028598dd3,Started,Approval,2025-03-07 01:00:00,4,2,Started
cd1699f0-43aa-4af1-925f-4e0492355fdd,f45c0182-1c87-45cf-801a-8b7028598dd3,Completed,Approval,2025-03-07 10:00:00,4,2,Completed
c590edb4-9bfa-4340-a5bb-2b8395e14774,f45c0182-1c87-45cf-801a-8b7028598dd3,Started,Disbursement,2025-03-07 17:00:00,5,2,Started
fb9e2632-4af7-4fe5-bda8-387df2a03d4f,f45c0182-1c87-45cf-801a-8b7028598dd3,Completed,Disbursement,2025-03-08 02:00:00,5,2,Completed
c391c27f-478a-4afb-ba7b-ae4b388624ce,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Started,Application Submitted,2025-11-26 00:00:00,1,5,Started
11cffd98-f292-4a07-867d-15f6214169b3,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Completed,Application Submitted,2025-11-26 07:00:00,1,5,Completed
9072c98f-4ff7-4d99-88f5-23f1944e4328,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Started,Document Verification,2025-11-26 09:00:00,2,5,Started
eac0b6f4-7572-4379-8c10-54f5af36d15b,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Completed,Document Verification,2025-11-26 19:00:00,2,5,Completed
64fdae7a-0065-42d4-8aa4-253dcf4a0ea7,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Started,Credit Assessment,2025-11-27 07:00:00,3,5,Started
a5d5bb73-41a3-43ce-81e8-d0ccf16981ff,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Completed,Credit Assessment,2025-11-27 17:00:00,3,5,Completed
e33ea17f-a33e-4b0e-b4d1-e49ac9069414,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Started,Approval,2025-11-27 19:00:00,4,5,Started
a3201042-2ad4-4b73-b42a-f8519c6f72f6,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Completed,Approval,2025-11-28 03:00:00,4,5,Completed
b5fd802f-33ea-4394-9d05-79f4417fe35a,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Started,Disbursement,2025-11-28 14:00:00,5,5,Started
10e73bd9-e2ab-45dd-9337-c3d5261a4782,aea0bb4e-3f9e-4e95-a6c1-c62836e27331,Completed,Disbursement,2025-11-28 21:00:00,5,5,Completed
035dc925-ee8b-44e1-a743-99a2ee2cc008,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Started,Application Submitted,2025-06-03 00:00:00,1,1,Started
2266225d-577c-406d-a03e-1a44d9e36f4f,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Completed,Application Submitted,2025-06-03 06:00:00,1,1,Completed
23a6368f-0345-4431-ba33-11258826d765,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Started,Document Verification,2025-06-03 09:00:00,2,1,Started
e42e1cfb-bda8-4ba8-a434-405363b3126d,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Completed,Document Verification,2025-06-03 19:00:00,2,1,Completed
3c7db0a0-c8d5-4c32-8479-5dcfd4c91765,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Started,Credit Assessment,2025-06-04 03:00:00,3,1,Started
826bf2b6-54ab-4d91-a474-9d583ba7c3bf,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Completed,Credit Assessment,2025-06-04 15:00:00,3,1,Completed
7e95389b-780d-49ce-8672-5cb675579cab,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Started,Approval,2025-06-05 06:00:00,4,1,Started
60162aa9-7b9a-44ab-beff-ef1e50317f83,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Completed,Approval,2025-06-05 16:00:00,4,1,Completed
e6a0d863-839a-4d8f-a4dc-483eadc7eb65,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Started,Disbursement,2025-06-05 22:00:00,5,1,Started
bdbbec0b-5901-4157-8655-ce0f4807a799,c8154f1d-f3c0-4723-bbff-5f38122ae8c7,Completed,Disbursement,2025-06-06 09:00:00,5,1,Completed
0497b5ab-62f0-48e0-a192-b0d59da45391,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Started,Application Submitted,2025-05-07 00:00:00,1,3,Started
f37396d0-626c-4cb0-8826-b4805394edff,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Completed,Application Submitted,2025-05-07 11:00:00,1,3,Completed
30f854e5-80e6-4cf6-949a-ebf260ced943,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Started,Document Verification,2025-05-07 14:00:00,2,3,Started
d0ff7038-c6c4-4aff-8fee-a9cc18ebb118,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Completed,Document Verification,2025-05-08 02:00:00,2,3,Completed
0aa0d93b-5385-42ab-8406-75c2a8601d81,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Started,Credit Assessment,2025-05-08 22:00:00,3,3,Started
7cc2aa62-5e22-45c8-8bd9-7e44c66bae49,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Completed,Credit Assessment,2025-05-09 09:00:00,3,3,Completed
b21ec595-be2c-4660-bb53-58834559e251,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Started,Approval,2025-05-10 00:00:00,4,3,Started
fe62b66a-2052-41d7-9125-d087ae240b6e,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Completed,Approval,2025-05-10 08:00:00,4,3,Completed
b8b5d6dd-6e9e-4765-b95d-9ad22ab75dd7,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Started,Disbursement,2025-05-10 10:00:00,5,3,Started
4d7a5f45-302f-4c1c-9b8d-138cf50b78e8,4636fc04-43b3-4d9d-a0b6-5de274cfbe78,Completed,Disbursement,2025-05-10 17:00:00,5,3,Completed
4260e648-369f-42c0-ba0f-b6e8290183c5,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Started,Application Submitted,2025-02-25 00:00:00,1,1,Started
5fa7f226-0a2e-4735-9aa4-544be53927b6,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Completed,Application Submitted,2025-02-25 06:00:00,1,1,Completed
458b9d1c-fd35-47a0-ae80-ebe29d2ae874,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Started,Document Verification,2025-02-25 10:00:00,2,1,Started
c7c76093-7ee6-43f9-a8eb-62d516b77125,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Completed,Document Verification,2025-02-25 20:00:00,2,1,Completed
c27d8ea3-8c41-42ab-b49b-06b494044ec2,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Started,Credit Assessment,2025-02-26 14:00:00,3,1,Started
83e7f2e1-3060-449d-834e-45ca865e8e88,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Completed,Credit Assessment,2025-02-26 21:00:00,3,1,Completed
acf1c829-0f1b-4f46-8ce0-be304f9ef764,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Started,Approval,2025-02-27 09:00:00,4,1,Started
e1a92ddd-ea97-4903-88cf-157608bb5a0c,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Completed,Approval,2025-02-27 18:00:00,4,1,Completed
0a1e1385-4f9a-4ee6-8af9-f9988c7bc985,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Started,Disbursement,2025-02-28 04:00:00,5,1,Started
4807f26d-b152-4e99-bef9-371ef1310168,78698a4f-f87c-4e41-b9a1-81e66f59d9a0,Completed,Disbursement,2025-02-28 10:00:00,5,1,Completed
55c11c63-1a83-4794-8c83-2b446f0f2477,30910093-e6ba-4228-8a10-c91d616e578d,Started,Application Submitted,2025-11-11 00:00:00,1,2,Started
1c62ade1-d10e-407f-8013-db84b7da12fb,30910093-e6ba-4228-8a10-c91d616e578d,Completed,Application Submitted,2025-11-11 06:00:00,1,2,Completed
58b6d6f2-3ffe-495e-ba9a-073f9586e1a2,30910093-e6ba-4228-8a10-c91d616e578d,Started,Document Verification,2025-11-11 10:00:00,2,2,Started
10baa261-2d06-4e51-b8b1-bf175dd10cfe,30910093-e6ba-4228-8a10-c91d616e578d,Completed,Document Verification,2025-11-11 17:00:00,2,2,Completed
91996881-e73c-4a47-8dc7-20f045059b85,30910093-e6ba-4228-8a10-c91d616e578d,Started,Credit Assessment,2025-11-12 02:00:00,3,2,Started
ff425c16-28b7-4b9c-b819-d418e558d36e,30910093-e6ba-4228-8a10-c91d616e578d,Completed,Credit Assessment,2025-11-12 13:00:00,3,2,Completed
00b8e9b2-b950-4490-b3da-5bee26ac0be6,30910093-e6ba-4228-8a10-c91d616e578d,Started,Approval,2025-11-12 16:00:00,4,2,Started
a083dc2b-b510-4269-ac70-5f1f5a88d971,30910093-e6ba-4228-8a10-c91d616e578d,Completed,Approval,2025-11-13 03:00:00,4,2,Completed
6eb56103-6b1e-45d5-ae78-69e2c7086971,30910093-e6ba-4228-8a10-c91d616e578d,Started,Disbursement,2025-11-13 07:00:00,5,2,Started
961911d4-900e-48ca-b408-d6eed92536eb,30910093-e6ba-4228-8a10-c91d616e578d,Completed,Disbursement,2025-11-13 11:00:00,5,2,Completed
f46845c3-5bb6-4112-99bd-e1107cee71d0,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Started,Application Submitted,2025-06-04 00:00:00,1,1,Started
e93bc295-4dc1-441f-b0a3-89d4d611ac07,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Completed,Application Submitted,2025-06-04 04:00:00,1,1,Completed
e304b9d9-56c1-430f-9904-89065130e3f6,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Started,Document Verification,2025-06-04 12:00:00,2,1,Started
ff33cfc7-3bfe-432b-ba46-1eff7e1f5845,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Completed,Document Verification,2025-06-04 18:00:00,2,1,Completed
323b5f93-d7e8-4213-abca-e313a545ea85,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Started,Credit Assessment,2025-06-05 06:00:00,3,1,Started
ddb6c1df-83bc-4d01-b86e-754999853d7a,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Completed,Credit Assessment,2025-06-05 16:00:00,3,1,Completed
5402a9aa-b5ef-4a3e-8bdc-9b58ffac7048,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Started,Approval,2025-06-06 02:00:00,4,1,Started
e8e9a7db-49ef-477e-b2af-871dfc9c5812,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Completed,Approval,2025-06-06 10:00:00,4,1,Completed
f96a4907-ec1a-4eb8-9c30-477ea2bf400e,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Started,Disbursement,2025-06-06 17:00:00,5,1,Started
54b1f643-42f4-4920-8ae4-996793846704,9dc3ecde-af2f-4c0f-a97e-06e905028cab,Completed,Disbursement,2025-06-07 02:00:00,5,1,Completed
54b7e181-3422-44af-a336-38124634d1ff,bea839bd-914b-4d89-8edb-569a578a4f8e,Started,Application Submitted,2025-12-19 00:00:00,1,4,Started
43dd510a-63f9-4736-acc6-5522a7700dc3,bea839bd-914b-4d89-8edb-569a578a4f8e,Completed,Application Submitted,2025-12-19 07:00:00,1,4,Completed
10b276c5-0a1c-457c-a65d-a8e42eaf125f,bea839bd-914b-4d89-8edb-569a578a4f8e,Started,Document Verification,2025-12-19 11:00:00,2,4,Started
33fafbe8-bf6b-48e3-a325-38ab9bb6d2b5,bea839bd-914b-4d89-8edb-569a578a4f8e,Completed,Document Verification,2025-12-21 20:00:00,2,4,Completed
f8f0f24e-f77d-4ec7-988d-db07430822e9,bea839bd-914b-4d89-8edb-569a578a4f8e,Started,Credit Assessment,2025-12-22 00:00:00,3,4,Started
1754a0da-0b59-4f36-99da-847655436975,bea839bd-914b-4d89-8edb-569a578a4f8e,Completed,Credit Assessment,2025-12-22 09:00:00,3,4,Completed
ffa6f39a-d287-4775-97e4-3ec1f17fa664,bea839bd-914b-4d89-8edb-569a578a4f8e,Started,Approval,2025-12-22 18:00:00,4,4,Started
db1d323a-b680-4f00-8470-fc87e5a1cc6a,bea839bd-914b-4d89-8edb-569a578a4f8e,Completed,Approval,2025-12-23 02:00:00,4,4,Completed
04430147-349d-4245-a4f5-f63ea9c26281,bea839bd-914b-4d89-8edb-569a578a4f8e,Started,Disbursement,2025-12-23 04:00:00,5,4,Started
34020209-09b6-4bb2-9114-26f5e8534389,bea839bd-914b-4d89-8edb-569a578a4f8e,Completed,Disbursement,2025-12-23 13:00:00,5,4,Completed
53c2e030-d29c-48ef-bbf5-a5602eae7f81,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Started,Application Submitted,2025-10-25 00:00:00,1,4,Started
69c914ed-ea41-4320-80cb-a88dc2869df7,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Completed,Application Submitted,2025-10-25 10:00:00,1,4,Completed
d21e0646-3863-475b-9c61-be1e2fa33c86,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Started,Document Verification,2025-10-25 16:00:00,2,4,Started
71d00e3d-e2f0-4a91-94bd-3d3ffaa10a65,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Completed,Document Verification,2025-10-25 22:00:00,2,4,Completed
ed874239-b5b4-47fb-9cb6-5eae48f5b0a9,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Started,Credit Assessment,2025-10-26 21:00:00,3,4,Started
6cfea39f-8ad3-47f8-89bf-2862af5b3de5,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Completed,Credit Assessment,2025-10-27 10:00:00,3,4,Completed
e5aeec13-8baf-40f4-9b97-7dbd67f85292,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Started,Approval,2025-10-27 23:00:00,4,4,Started
8610e5e2-4626-4df3-a436-fe5d41704cdc,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Completed,Approval,2025-10-28 08:00:00,4,4,Completed
1b2a0324-e3a6-467b-91fb-237992a6b684,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Started,Disbursement,2025-10-28 19:00:00,5,4,Started
21db7a58-d870-4bc5-85e0-b3dcf948a861,3dfe04bf-68b9-4940-b1f2-bcf7a874b924,Completed,Disbursement,2025-10-29 00:00:00,5,4,Completed
a87442f3-470a-4ae5-a870-58b13f820661,8b91bffb-6af0-4319-ab10-60f07b0a570b,Started,Application Submitted,2025-04-18 00:00:00,1,1,Started
6f5be662-27d6-435f-8f32-204d098f60a8,8b91bffb-6af0-4319-ab10-60f07b0a570b,Completed,Application Submitted,2025-04-18 11:00:00,1,1,Completed
436c479e-f6db-4089-8d5c-c4ee45500898,8b91bffb-6af0-4319-ab10-60f07b0a570b,Started,Document Verification,2025-04-18 18:00:00,2,1,Started
32372c39-1afc-4fc6-9d9f-6fd6310a0abe,8b91bffb-6af0-4319-ab10-60f07b0a570b,Completed,Document Verification,2025-04-19 01:00:00,2,1,Completed
25c00f22-03ae-46bb-888c-2f6c1b1facaf,8b91bffb-6af0-4319-ab10-60f07b0a570b,Started,Credit Assessment,2025-04-19 09:00:00,3,1,Started
bb8ed74c-63bb-4ab2-9336-15a3491055dd,8b91bffb-6af0-4319-ab10-60f07b0a570b,Completed,Credit Assessment,2025-04-19 16:00:00,3,1,Completed
6ed2eb11-4634-4ebd-af56-df634404c798,8b91bffb-6af0-4319-ab10-60f07b0a570b,Started,Approval,2025-04-20 08:00:00,4,1,Started
2bd86aa9-e65c-44cd-9752-702f36f5ffbb,8b91bffb-6af0-4319-ab10-60f07b0a570b,Completed,Approval,2025-04-20 19:00:00,4,1,Completed
5bea2d77-6044-4f1e-b475-559fc0da2aa0,8b91bffb-6af0-4319-ab10-60f07b0a570b,Started,Disbursement,2025-04-20 22:00:00,5,1,Started
b5e8c98e-d8c1-4163-88f2-433711ccc326,8b91bffb-6af0-4319-ab10-60f07b0a570b,Completed,Disbursement,2025-04-21 05:00:00,5,1,Completed
8bd885ca-117e-4e72-aed3-9059205ea716,c3c53290-932c-4ac5-a27a-69e6d6461124,Started,Application Submitted,2025-12-11 00:00:00,1,2,Started
81d41f4a-eca9-4346-894a-9f4a329bddbd,c3c53290-932c-4ac5-a27a-69e6d6461124,Completed,Application Submitted,2025-12-11 04:00:00,1,2,Completed
80f935e4-fc0f-49f6-8a44-ed43e3e60fcd,c3c53290-932c-4ac5-a27a-69e6d6461124,Started,Document Verification,2025-12-11 08:00:00,2,2,Started
16be4480-55f6-4828-be5f-428b1c6405ff,c3c53290-932c-4ac5-a27a-69e6d6461124,Completed,Document Verification,2025-12-12 13:00:00,2,2,Completed
3076c794-0f77-479a-906f-8c8a295ec2f9,c3c53290-932c-4ac5-a27a-69e6d6461124,Started,Credit Assessment,2025-12-12 23:00:00,3,2,Started
828fd9e0-6f01-46da-8ff4-86f6a942d269,c3c53290-932c-4ac5-a27a-69e6d6461124,Completed,Credit Assessment,2025-12-13 09:00:00,3,2,Completed
b17969d9-9d3a-45cc-902d-01244a092c7a,c3c53290-932c-4ac5-a27a-69e6d6461124,Started,Approval,2025-12-13 15:00:00,4,2,Started
b11489b7-b7bc-482f-971e-8464426df834,c3c53290-932c-4ac5-a27a-69e6d6461124,Completed,Approval,2025-12-13 19:00:00,4,2,Completed
30a1d5fa-273e-436f-a58a-c99dca731956,c3c53290-932c-4ac5-a27a-69e6d6461124,Started,Disbursement,2025-12-13 21:00:00,5,2,Started
a642b7b3-c38e-42f6-892d-fb046d2a5b47,c3c53290-932c-4ac5-a27a-69e6d6461124,Completed,Disbursement,2025-12-14 02:00:00,5,2,Completed
4668aa6b-240a-4274-af1c-491c14034d36,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Started,Application Submitted,2025-07-04 00:00:00,1,4,Started
48be1631-f05c-4160-9dad-4860310a5f8b,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Completed,Application Submitted,2025-07-04 04:00:00,1,4,Completed
5e67e86a-7a64-4b66-aa17-a49182b885d9,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Started,Document Verification,2025-07-04 08:00:00,2,4,Started
9a327f64-3342-4bb6-b062-45da891eb8e8,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Completed,Document Verification,2025-07-05 12:00:00,2,4,Completed
2accfa40-a061-49f1-aca1-5fda86a1a5dd,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Started,Credit Assessment,2025-07-05 22:00:00,3,4,Started
4d623e77-7c7c-484a-ad3e-500352c5873a,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Completed,Credit Assessment,2025-07-06 06:00:00,3,4,Completed
7099418a-c627-438b-a7d0-eeeaa1b10ccc,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Started,Approval,2025-07-06 17:00:00,4,4,Started
15c9d66a-d577-4383-80cd-9769d087c7f9,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Completed,Approval,2025-07-06 23:00:00,4,4,Completed
ceb05fcd-188c-49ec-832b-2b350b620b94,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Started,Disbursement,2025-07-07 07:00:00,5,4,Started
bb2008f7-22ea-45ec-8535-76c9f8ed9815,f941cc4f-3c4e-42c1-a9eb-816fca8f791f,Completed,Disbursement,2025-07-07 11:00:00,5,4,Completed
385de08d-4c16-42f8-9c2b-144ce9620c45,125f1162-68de-4645-8e68-e6a54bb2609f,Started,Application Submitted,2025-04-11 00:00:00,1,5,Started
f856f1ad-185c-4b70-8079-d33521308c72,125f1162-68de-4645-8e68-e6a54bb2609f,Completed,Application Submitted,2025-04-11 11:00:00,1,5,Completed
23c8826f-157c-4936-848e-3ea9b72a1c5f,125f1162-68de-4645-8e68-e6a54bb2609f,Started,Document Verification,2025-04-11 13:00:00,2,5,Started
0e002e87-eb40-4626-94e9-6f4924e1a55f,125f1162-68de-4645-8e68-e6a54bb2609f,Completed,Document Verification,2025-04-11 19:00:00,2,5,Completed
bf1149a4-5726-4043-919d-65d8ec78ef21,125f1162-68de-4645-8e68-e6a54bb2609f,Started,Credit Assessment,2025-04-12 00:00:00,3,5,Started
698c94bc-02ff-4374-beeb-3ffbb390bdfb,125f1162-68de-4645-8e68-e6a54bb2609f,Completed,Credit Assessment,2025-04-12 07:00:00,3,5,Completed
0e255a47-26a7-4384-988e-aea7a06aaf9a,125f1162-68de-4645-8e68-e6a54bb2609f,Started,Approval,2025-04-12 18:00:00,4,5,Started
c5384f87-4f4a-4833-843f-a9d947f375af,125f1162-68de-4645-8e68-e6a54bb2609f,Completed,Approval,2025-04-13 03:00:00,4,5,Completed
efa345d2-ad05-4180-9a96-046ea121813f,125f1162-68de-4645-8e68-e6a54bb2609f,Started,Disbursement,2025-04-13 14:00:00,5,5,Started
04c58d0d-b149-4d16-ba8f-275b2df17c89,125f1162-68de-4645-8e68-e6a54bb2609f,Completed,Disbursement,2025-04-13 23:00:00,5,5,Completed
5c78050e-0ae0-47cc-8d0e-6bf561e16086,9dd38d80-0851-48a4-b728-58785cc67967,Started,Application Submitted,2025-05-29 00:00:00,1,5,Started
c593f56e-e5c3-4fd5-808f-200dffc0d994,9dd38d80-0851-48a4-b728-58785cc67967,Completed,Application Submitted,2025-05-29 04:00:00,1,5,Completed
5cc42737-8667-41f0-8c5f-0085a7c2eaaf,9dd38d80-0851-48a4-b728-58785cc67967,Started,Document Verification,2025-05-29 09:00:00,2,5,Started
9d2f4ece-0b60-497d-b3a2-c58b46b57944,9dd38d80-0851-48a4-b728-58785cc67967,Completed,Document Verification,2025-05-29 21:00:00,2,5,Completed
cb06a943-4b1f-40f6-a56f-a4dfdb6cf24d,9dd38d80-0851-48a4-b728-58785cc67967,Started,Credit Assessment,2025-05-30 03:00:00,3,5,Started
b2c02462-3224-43dc-9d58-e4b1a871e71c,9dd38d80-0851-48a4-b728-58785cc67967,Completed,Credit Assessment,2025-05-30 09:00:00,3,5,Completed
e3e62908-a6e3-4ffd-b9f1-8d0bffdcaab0,9dd38d80-0851-48a4-b728-58785cc67967,Started,Approval,2025-05-31 01:00:00,4,5,Started
3219a47f-50da-44da-8035-18c8f38c4814,9dd38d80-0851-48a4-b728-58785cc67967,Completed,Approval,2025-05-31 08:00:00,4,5,Completed
51ea2a09-8a03-49ef-bc1e-61fe16b04649,9dd38d80-0851-48a4-b728-58785cc67967,Started,Disbursement,2025-05-31 14:00:00,5,5,Started
ba9275b0-b898-446f-ad91-65114f4fd482,9dd38d80-0851-48a4-b728-58785cc67967,Completed,Disbursement,2025-06-01 01:00:00,5,5,Completed
26384445-982d-4b59-b1f3-a4857bd459b2,3d1957a1-9e85-456f-b33d-c6c4ff57bed0,Started,Application Submitted,2025-06-19 00:00:00,1,5,Started
ebaac8d2-7e67-4554-a945-3bbff31a8857,3d1957a1-9e85-456f-b33d-c6c4ff57bed0,Completed,Application Submitted,2025-06-19 11:00:00,1,5,Completed
